"S.No","plod","name","title","male","culture","dateOfBirth","DateoFdeath","mother","father","heir","house","spouse","book1","book2","book3","book4","book5","isAliveMother","isAliveFather","isAliveHeir","isAliveSpouse","isMarried","isNoble","age","numDeadRelations","boolDeadRelations","isPopular","popularity","isAlive"
163,0.002,"Sloey",NA,0,NA,NA,NA,"","","","","",0,0,0,1,0,NA,NA,NA,NA,0,0,NA,0,0,0,0.016722408,1
164,0.01,"Spare Boot",NA,1,NA,NA,NA,"","","","Night's Watch","",0,0,1,1,1,NA,NA,NA,NA,0,0,NA,0,0,0,0.013377926,1
165,0.276,"Softfoot",NA,1,NA,NA,299,"","","","Night's Watch","",0,0,1,0,0,NA,NA,NA,NA,0,0,NA,0,0,0,0.02006689,0
166,0.187,"Spotted Pate of Maidenpool",NA,1,NA,NA,299,"","","","Night's Watch","",0,0,1,0,0,NA,NA,NA,NA,0,0,NA,0,0,0,0.013377926,0
167,0.677,"Squint",NA,0,NA,NA,299,"","","","House Greyjoy","",0,1,0,0,0,NA,NA,NA,NA,0,0,NA,0,0,0,0.003344482,0
168,0.92,"Squirrel",NA,0,"Free Folk",NA,300,"","","","","",0,0,0,0,1,NA,NA,NA,NA,0,0,NA,0,0,0,0.043478261,0
169,0.002,"Steffarion Sparr",NA,1,"Ironborn",NA,NA,"","","","House Sparr","",0,0,0,1,0,NA,NA,NA,NA,0,0,NA,0,0,0,0.02006689,1
170,0.848,"Stafford Lannister","Nobility",1,"Westeros",246,299,"","","","House Lannister","Myranda Lefford",1,1,1,1,1,NA,NA,NA,1,1,1,53,1,1,0,0.170568562,0
171,0.87,"Steffon Fossoway","Nobility",1,NA,NA,NA,"","","","House Fossoway of Cider Hall","",0,0,0,0,0,NA,NA,NA,NA,0,1,NA,0,0,0,0.040133779,1
172,0.253,"Steffon Hollard","Nobility",0,NA,NA,NA,"","","","House Hollard","",0,0,0,1,0,NA,NA,NA,NA,0,1,NA,0,0,0,0.026755853,1
173,0.964,"Stannis Baratheon",NA,1,NA,NA,NA,"Cassana Estermont","Steffon Baratheon","Shireen Baratheon","","",0,0,0,0,0,0,0,1,NA,0,0,NA,4,1,1,1,1
174,0.402,"Steffon Varner","Nobility",1,NA,NA,NA,"","","","House Varner","",0,1,0,0,0,NA,NA,NA,NA,0,1,NA,0,0,0,0.013377926,1
175,0.506,"Stone Thumbs",NA,0,"Free Folk",NA,299,"","","","","",0,0,1,0,0,NA,NA,NA,NA,0,0,NA,0,0,0,0.003344482,0
176,0.001,"Stonehand",NA,0,"Ironborn",NA,NA,"","","","","",0,0,0,1,1,NA,NA,NA,NA,0,0,NA,0,0,0,0.010033445,1
177,0.335,"Sybassion",NA,1,"Qartheen",NA,NA,"","","","","",0,1,0,0,0,NA,NA,NA,NA,0,0,NA,0,0,0,0.013377926,1
178,0.672,"Sylas",NA,0,NA,NA,294,"","","","House Greyjoy","",0,1,0,0,0,NA,NA,NA,NA,0,0,NA,0,0,0,0.006688963,0
179,0.704,"Symon Stripeback",NA,1,NA,NA,NA,"","","","House Targaryen","",0,0,0,0,1,NA,NA,NA,NA,0,0,NA,0,0,0,0.043478261,1
180,0.067,"Symond Botley",NA,1,"Ironborn",NA,NA,"","","","House Botley","",0,0,0,1,0,NA,NA,NA,NA,0,0,NA,0,0,0,0.046822742,1
181,0.286,"Tagganaro",NA,1,NA,NA,NA,"","","","","",0,0,0,1,0,NA,NA,NA,NA,0,0,NA,0,0,0,0.030100334,1
182,0.055,"Tal Toraq",NA,1,"Summer Islands",NA,NA,"","","","House Targaryen","",0,0,0,0,1,NA,NA,NA,NA,0,0,NA,0,0,0,0.023411371,1
183,0.018,"Talea",NA,0,NA,NA,NA,"","","","","",0,0,0,1,0,NA,NA,NA,NA,0,0,NA,0,0,0,0.02006689,1
184,0.787,"Talla Tarly",NA,1,NA,NA,NA,"","","","House Tarly","",0,0,1,0,0,NA,NA,NA,NA,0,0,NA,0,0,0,0.070234114,1
185,0.032,"Tansy",NA,0,NA,NA,NA,"","","","Peach","",0,0,1,1,0,NA,NA,NA,NA,0,0,NA,0,0,0,0.023411371,1
186,0.017,"Tansy (orphan)",NA,0,NA,NA,NA,"","","","","",0,0,0,1,0,NA,NA,NA,NA,0,0,NA,0,0,0,0.006688963,1
187,0.79,"Tarber",NA,1,NA,NA,NA,"","","","","",0,1,0,0,0,NA,NA,NA,NA,0,0,NA,0,0,0,0.033444816,1
188,0.032,"Terrance Lynderly",NA,0,NA,NA,NA,"","","","House Lynderly","",0,0,0,1,0,NA,NA,NA,NA,0,0,NA,0,0,0,0.016722408,1
189,0.02,"Terro",NA,1,NA,NA,NA,"","","","","",0,0,0,1,0,NA,NA,NA,NA,0,0,NA,0,0,0,0.013377926,1
190,0.334,"Theo Frey","Nobility",1,NA,NA,NA,"","","","House Frey","",1,0,0,0,0,NA,NA,NA,NA,0,1,NA,0,0,0,0.013377926,1
191,0.006,"Theobald",NA,1,NA,NA,NA,"","","","","",0,0,0,1,0,NA,NA,NA,NA,0,1,NA,0,0,0,0.02006689,1
192,0.276,"Thistle",NA,0,"Free Folk",NA,300,"","","","","",0,0,0,0,1,NA,NA,NA,NA,0,0,NA,0,0,0,0.016722408,0
193,0.788,"Theon Stark",NA,1,"North",NA,NA,"","","","","",0,0,0,0,0,NA,NA,NA,NA,0,0,NA,0,0,0,0.056856187,1
194,0.003,"Thormor Ironmaker",NA,1,"Ironborn",NA,NA,"","","","House Ironmaker","",0,0,0,1,0,NA,NA,NA,NA,0,0,NA,0,0,0,0.016722408,1
195,0.092,"Tim Stone",NA,0,NA,NA,NA,"","","","Night's Watch","",0,0,1,1,1,NA,NA,NA,NA,0,0,NA,0,0,0,0.016722408,1
196,0.26,"Timon","Nobility",0,NA,NA,NA,"","","","","",0,1,1,0,0,NA,NA,NA,NA,0,1,NA,0,0,0,0.006688963,1
197,0.031,"Timett (father)",NA,0,"Vale mountain clans",NA,NA,"","","","Burned Men","",1,1,0,0,1,NA,NA,NA,NA,0,0,NA,0,0,0,0.013377926,1
198,0.003,"Timoth",NA,1,NA,NA,NA,"","","","House Martell","",0,0,0,1,0,NA,NA,NA,NA,0,0,NA,0,0,0,0.006688963,1
199,0.858,"Tobbot",NA,0,NA,NA,NA,"","","","House Clegane","",0,1,0,0,0,NA,NA,NA,NA,0,0,NA,0,0,0,0.010033445,1
200,0.127,"Toefinger",NA,1,"Free Folk",NA,NA,"","","","","",0,0,1,1,0,NA,NA,NA,NA,0,0,NA,0,0,0,0.006688963,1
201,0.281,"Todric",NA,1,NA,NA,299,"","","","","",0,1,0,0,0,NA,NA,NA,NA,0,0,NA,0,0,0,0.016722408,0
202,0.011,"Tom Costayne","Nobility",0,NA,NA,NA,"","","","House Costayne","",0,0,0,1,0,NA,NA,NA,NA,0,1,NA,0,0,0,0.006688963,1
203,0.174,"TomToo",NA,0,"North",NA,NA,"","","","House Stark","",0,1,0,0,0,NA,NA,NA,NA,0,0,NA,0,0,0,0.013377926,1
204,0.85,"Tommard Heddle","Nobility",1,NA,NA,211,"","","","House Heddle","",0,0,0,0,0,NA,NA,NA,NA,0,1,NA,0,0,0,0.046822742,0
205,0.69,"Toregg",NA,1,"Free Folk",NA,NA,"","","","","",0,0,1,1,1,NA,NA,NA,NA,0,0,NA,0,0,0,0.026755853,1
206,0.063,"Torrek",NA,0,"Vale mountain clans",NA,NA,"","","","Stone Crows","",1,0,0,0,0,NA,NA,NA,NA,0,0,NA,0,0,0,0,1
207,0.228,"Tothmure","Nobility",1,NA,NA,299,"","","","","",0,1,0,0,0,NA,NA,NA,NA,0,1,NA,0,0,0,0.013377926,0
208,0.807,"Torrhen Stark",NA,1,"North",NA,NA,"","","","","",0,0,0,0,0,NA,NA,NA,NA,0,0,NA,0,0,0,0.090301003,1
209,0.197,"Tregar",NA,0,NA,NA,298,"","","","House Lannister","",1,0,0,0,0,NA,NA,NA,NA,0,0,NA,0,0,0,0.006688963,0
210,0.017,"Tregar Ormollen",NA,1,"Lysene",NA,NA,"","","","","",0,1,0,1,0,NA,NA,NA,NA,0,0,NA,0,0,0,0.023411371,1
211,0.132,"Tristan Ryger",NA,0,NA,NA,NA,"","","","House Ryger","",0,0,1,0,0,NA,NA,NA,NA,0,0,NA,0,0,0,0.006688963,1
212,0.339,"Tristifer V Mudd",NA,1,NA,NA,NA,"","Tristifer IV Mudd","","","",0,0,0,0,0,NA,0,NA,NA,0,0,NA,0,0,0,0.016722408,1
213,0.402,"Tristimun","Nobility",1,NA,NA,NA,"","","","Sea watch","",0,0,1,0,0,NA,NA,NA,NA,0,1,NA,0,0,0,0,1
214,0.807,"Tristifer IV Mudd",NA,1,NA,NA,NA,"","","","","",0,0,0,0,0,NA,NA,NA,NA,0,0,NA,0,0,0,0.053511706,0
215,0.26,"Tuffleberry",NA,0,NA,NA,NA,"","","","","",0,1,0,0,0,NA,NA,NA,NA,0,0,NA,0,0,0,0.003344482,1
216,0.26,"Tumberjon",NA,0,NA,NA,NA,"","","","Night's Watch","",0,0,1,0,0,NA,NA,NA,NA,0,0,NA,0,0,0,0.010033445,1
217,0.6,"Tumco Lho","Nobility",1,"Ghiscari",NA,NA,"","","","","",0,0,0,0,1,NA,NA,NA,NA,0,1,NA,0,0,0,0.030100334,1
218,0.073,"Turnip",NA,0,"North",NA,NA,"","","","House Stark","",0,1,0,1,0,NA,NA,NA,NA,0,0,NA,0,0,0,0.016722408,1
219,0.241,"Turquin","Nobility",1,NA,NA,NA,"","","","","",0,0,1,0,0,NA,NA,NA,NA,0,1,NA,0,0,0,0.003344482,1
220,0.24,"Tybero Istarion",NA,1,NA,NA,NA,"","","","Second Sons","",0,0,0,0,1,NA,NA,NA,NA,0,0,NA,0,0,0,0.013377926,1
221,0.677,"Tymor",NA,1,NA,NA,NA,"","","","House Greyjoy","",0,1,0,0,0,NA,NA,NA,NA,0,0,NA,0,0,0,0.006688963,1
222,0.204,"Ulf the Ill",NA,0,"Ironborn",NA,299,"","","","House Greyjoy","",0,1,0,0,0,NA,NA,NA,NA,0,0,NA,0,0,0,0.013377926,0
223,0.275,"Tywin Frey (son of Raymund)",NA,1,NA,299,NA,"","","","House Frey","",0,0,0,1,0,NA,NA,NA,NA,0,0,6,0,0,0,0.133779264,1
224,0.204,"Uller",NA,1,"Ironborn",NA,NA,"","","","House Greyjoy","",0,1,1,1,0,NA,NA,NA,NA,0,0,NA,0,0,0,0.023411371,1
225,0.326,"Umar",NA,0,"Vale mountain clans",NA,NA,"","","","Moon Brothers","",1,0,0,0,0,NA,NA,NA,NA,0,0,NA,0,0,0,0.006688963,1
226,0.162,"Umfred",NA,0,NA,NA,NA,"","","","House Baelish","",0,0,1,0,0,NA,NA,NA,NA,0,0,NA,0,0,0,0.003344482,1
227,0.002,"Umma",NA,0,NA,NA,NA,"","","","Faceless Men","",0,0,0,1,0,NA,NA,NA,NA,0,0,NA,0,0,0,0.016722408,1
228,0.24,"Urreg",NA,0,NA,NA,NA,"","","","","",0,1,0,0,0,NA,NA,NA,NA,0,0,NA,0,0,0,0.010033445,1
229,0.004,"Urek Ironmaker",NA,1,"Ironborn",NA,NA,"","","","House Ironmaker","",0,0,0,1,0,NA,NA,NA,NA,0,0,NA,0,0,0,0.016722408,1
230,0.233,"Urrathon",NA,0,"Qartheen",NA,NA,"","","","","",0,1,0,0,0,NA,NA,NA,NA,0,0,NA,0,0,0,0.013377926,1
231,0.797,"Urzen",NA,1,"Ironborn",NA,NA,"","","","House Greyjoy","",0,1,1,0,0,NA,NA,NA,NA,0,0,NA,0,0,0,0.02006689,1
232,0.523,"Urron Greyiron",NA,1,"Ironborn",NA,NA,"","","","","",0,0,0,0,0,NA,NA,NA,NA,0,0,NA,0,0,0,0.040133779,1
233,0.29,"Urrigon Greyjoy",NA,1,"Ironborn",268,NA,"","","","House Greyjoy","",0,0,0,1,0,NA,NA,NA,NA,0,0,37,0,0,0,0.073578595,1
234,0.998,"Uthor Underleaf","Nobility",1,NA,181,NA,"","","","","",0,0,0,0,0,NA,NA,NA,NA,0,1,100,0,0,0,0.050167224,0
235,0.925,"Utt","Church",1,NA,NA,299,"","","","Brave Companions","",0,1,1,0,0,NA,NA,NA,NA,0,0,NA,0,0,0,0.023411371,0
236,0.003,"Vaellyn","Nobility",1,NA,NA,NA,"","","","","",0,0,0,1,0,NA,NA,NA,NA,0,1,NA,0,0,0,0.013377926,1
237,0.242,"Varly",NA,0,"North",NA,298,"","","","House Stark","",1,0,0,0,0,NA,NA,NA,NA,0,0,NA,0,0,0,0.016722408,0
238,0.012,"Veiled Lady",NA,0,NA,NA,NA,"","","","","",0,0,0,1,0,NA,NA,NA,NA,0,0,NA,0,0,0,0.010033445,1
239,0.282,"Vickon Botley",NA,1,"Ironborn",NA,NA,"","","","House Botley","",0,0,0,1,0,NA,NA,NA,NA,0,0,NA,0,0,0,0.046822742,1
240,0.227,"Violet",NA,0,NA,NA,NA,"","","","","",0,0,1,0,0,NA,NA,NA,NA,0,0,NA,0,0,0,0,1
241,0.046,"Victor Tyrell","Nobility",0,NA,NA,NA,"","","","House Tyrell","",0,0,1,1,0,NA,NA,NA,NA,0,1,NA,0,0,0,0.123745819,1
242,0.177,"Walda Frey (daughter of Lothar)",NA,0,NA,294,NA,"","","","House Frey","",0,1,1,1,0,NA,NA,NA,NA,0,0,11,0,0,0,0.086956522,1
243,0.253,"Walda Frey (daughter of Edwyn)",NA,0,NA,290,NA,"","","","House Frey","",0,1,1,1,0,NA,NA,NA,NA,0,0,15,0,0,0,0.10367893,1
244,0.195,"Walda Frey (daughter of Rhaegar)",NA,0,NA,288,NA,"","","","House Frey","",0,0,0,0,0,NA,NA,NA,NA,0,0,17,0,0,0,0,1
245,0.227,"Walda Frey (daughter of Walton)",NA,0,NA,280,NA,"","","","House Frey","",0,0,0,0,0,NA,NA,NA,NA,0,0,25,0,0,0,0,1
246,0.191,"Walda Frey (daughter of Merrett)",NA,0,NA,283,NA,"","","","House Frey","Roose Bolton",0,0,0,0,0,NA,NA,NA,1,1,0,22,0,0,0,0,1
247,0.799,"Walda Rivers (daughter of Aemon)",NA,0,NA,295,NA,"","","","House Frey","",0,0,1,0,0,NA,NA,NA,NA,0,0,10,0,0,0,0.026755853,1
248,0.216,"Walder Frey (son of Jammos)",NA,1,NA,291,NA,"","","","House Frey","",0,0,0,0,0,NA,NA,NA,NA,0,0,14,0,0,0,0,1
249,0.317,"Walder Frey (son of Emmon)",NA,0,NA,285,NA,"","","","House Frey of Riverrun","",0,0,0,0,0,NA,NA,NA,NA,0,0,20,0,0,0,0,1
250,0.176,"Walder Frey (son of Ryman)",NA,1,"Riverlands",260,NA,"","","","House Frey","",0,0,0,0,0,NA,NA,NA,NA,0,0,45,0,0,0,0,1
251,0.187,"Walder Frey (son of Merrett)",NA,1,NA,291,300,"","","","House Frey","",0,0,0,0,0,NA,NA,NA,NA,0,0,9,0,0,0,0,0
252,0.468,"Wallen",NA,0,NA,NA,298,"","","","Night's Watch","",1,0,0,0,0,NA,NA,NA,NA,0,0,NA,0,0,0,0.02006689,0
253,0.084,"Walton",NA,1,"North",NA,NA,"","","","House Bolton","",0,1,1,1,1,NA,NA,NA,NA,0,0,NA,0,0,0,0.046822742,1
254,0.615,"Walys Flowers","Nobility",1,"Reach",NA,283,"","","","","",0,0,0,0,1,NA,NA,NA,NA,0,1,NA,0,0,0,0.023411371,0
255,0.24,"Wat (Barleycorn)",NA,1,NA,NA,NA,"","","","House Osgrey","",0,0,0,0,0,NA,NA,NA,NA,0,0,NA,0,0,0,0.006688963,1
256,0.094,"Blue Bard",NA,1,NA,NA,NA,"","","","House Tyrell","",0,0,0,1,1,NA,NA,NA,NA,0,0,NA,0,0,0,0.053511706,1
257,0.012,"Wat (orphan)",NA,0,NA,NA,NA,"","","","","",0,0,0,1,0,NA,NA,NA,NA,0,0,NA,0,0,0,0.003344482,1
258,0.01,"Wat (sailor)",NA,0,NA,NA,NA,"","","","","",0,0,0,1,0,NA,NA,NA,NA,0,0,NA,0,0,0,0.006688963,1
259,0.191,"Wat (Standfast)",NA,0,NA,NA,NA,"","","","House Osgrey","",0,0,0,0,0,NA,NA,NA,NA,0,0,NA,0,0,0,0.003344482,1
260,0.204,"Wat (Wet)",NA,1,NA,NA,NA,"","","","House Osgrey","",0,0,0,0,0,NA,NA,NA,NA,0,0,NA,0,0,0,0.006688963,1
261,0.055,"Wate",NA,0,NA,NA,NA,"","","","House Targaryen","",0,0,0,0,0,NA,NA,NA,NA,0,0,NA,0,0,0,0,1
262,0.298,"Watt",NA,1,NA,NA,299,"","","","Night's Watch","",0,0,1,0,0,NA,NA,NA,NA,0,0,NA,0,0,0,0.016722408,0
263,0.242,"Wayn (guard)",NA,1,"North",NA,NA,"","","","House Stark","",1,0,0,0,0,NA,NA,NA,NA,0,0,NA,0,0,0,0.010033445,1
264,0.276,"Weasel",NA,1,NA,296,NA,"","","","","",0,1,0,0,0,NA,NA,NA,NA,0,0,9,0,0,0,0.016722408,1
265,0.187,"Wendell Webber","Nobility",1,NA,NA,NA,"","","","House Webber","",0,0,0,0,0,NA,NA,NA,NA,0,1,NA,0,0,0,0.013377926,1
266,0.233,"Wendello Qar Deeth",NA,0,"Qartheen",NA,NA,"","","","","",0,1,0,0,0,NA,NA,NA,NA,0,0,NA,0,0,0,0.010033445,1
267,0.178,"Werlag",NA,0,"Ironborn",NA,NA,"","","","House Greyjoy","",0,1,0,0,0,NA,NA,NA,NA,0,0,NA,0,0,0,0.006688963,1
268,0.53,"Rafford",NA,1,NA,NA,300,"","","","House Clegane","",0,1,1,1,1,NA,NA,NA,NA,0,0,NA,0,0,0,0.096989967,0
269,0.212,"Jhogo",NA,0,"Dothraki",281,NA,"","","","House Targaryen","",1,1,1,1,1,NA,NA,NA,NA,0,0,24,0,0,0,0.200668896,1
270,0.615,"Sour Alyn",NA,1,NA,NA,NA,"","","","House Bolton","",0,0,0,0,1,NA,NA,NA,NA,0,0,NA,0,0,0,0.043478261,1
271,0.349,"Tobho Mott",NA,1,"Qohor",NA,NA,"","","","","",1,1,1,1,1,NA,NA,NA,NA,0,0,NA,0,0,0,0.08361204,1
272,0.98,"Zollo",NA,1,"Dothraki",NA,NA,"","","","Brave Companions","",0,0,1,1,0,NA,NA,NA,NA,0,0,NA,0,0,0,0.036789298,1
273,0.308,"Tanda Stokeworth",NA,0,NA,NA,300,"","","","House Stokeworth","",1,1,1,1,1,NA,NA,NA,NA,0,1,NA,1,1,0,0.113712375,0
274,0.687,"Samwell Tarly",NA,1,"Westeros",283,NA,"","","","Night's Watch","",1,1,1,1,1,NA,NA,NA,NA,0,0,22,0,0,1,0.969899666,1
275,0.259,"Abelar Hightower","Nobility",1,NA,NA,NA,"","","","House Hightower","",0,0,0,0,0,NA,NA,NA,NA,0,1,NA,0,0,0,0,1
276,0.806,"Addam Frey","Nobility",1,NA,NA,NA,"","","","House Frey","",0,0,0,0,0,NA,NA,NA,NA,0,1,NA,0,0,0,0.026755853,1
277,0.187,"Addam","Nobility",1,NA,NA,NA,"","","","","",0,0,0,0,0,NA,NA,NA,NA,0,1,NA,0,0,0,0.006688963,1
278,0.813,"Addam Osgrey",NA,1,NA,183,196,"","","","House Osgrey","",0,0,0,0,0,NA,NA,NA,NA,0,0,13,0,0,0,0.036789298,0
279,0.241,"Aegon Frey (son of Aenys)",NA,1,NA,253,NA,"","","","House Frey","",0,0,0,0,0,NA,NA,NA,NA,0,0,52,0,0,0,0,1
280,0.233,"Aegon Frey (son of Stevron)",NA,1,NA,249,299,"","","","House Frey","",0,0,0,0,0,NA,NA,NA,NA,0,0,50,0,0,0,0,0
281,0.89,"Aegon I Targaryen",NA,1,NA,NA,NA,"Valaena Velaryon","Aerion Targaryen","Aenys Targaryen","","",0,0,0,0,0,1,0,1,NA,0,0,NA,6,1,1,1,0
282,0.969,"Aegon II Targaryen",NA,1,NA,NA,NA,"Alicent Hightower","Viserys I Targaryen","Jaehaerys Targaryen","","",0,0,0,0,0,0,0,1,NA,0,0,NA,7,1,1,0.759197324,0
283,0.936,"Aegon IV Targaryen",NA,1,NA,NA,NA,"","","Daeron II Targaryen","","",0,0,0,0,0,NA,NA,0,NA,0,0,NA,15,1,1,0.675585284,0
284,0.947,"Aegon Targaryen (son of Baelon)","Royalty",1,"Valyrian",NA,NA,"","","","House Targaryen","",0,0,0,0,0,NA,NA,NA,NA,0,1,NA,0,0,0,0,1
285,0.997,"Aegon III Targaryen",NA,1,"Valyrian",NA,NA,"Rhaenyra Targaryen","Daemon Targaryen","Daeron I Targaryen","","",0,0,0,0,0,1,0,0,NA,0,0,NA,8,1,1,0.62541806,0
286,0.999,"Aegon Targaryen (son of Jaehaerys I)","Royalty",0,"Valyrian",50,NA,"","","","House Targaryen","",0,0,0,0,0,NA,NA,NA,NA,0,1,100,0,0,0,0,0
287,0.943,"Aegon Targaryen (son of Aenys I)","Royalty",1,"Valyrian",26,43,"","","","House Targaryen","Rhaena Targaryen",0,0,0,0,0,NA,NA,NA,1,1,1,17,0,0,0,0,0
288,0.997,"Aegon Targaryen (son of Rhaegar)",NA,1,"Valyrian",281,283,"","","","House Targaryen","",0,0,0,0,0,NA,NA,NA,NA,0,0,2,0,0,0,0,0
289,0.38,"Aemon Costayne",NA,1,NA,NA,NA,"","","","House Costayne","",0,0,1,0,0,NA,NA,NA,NA,0,0,NA,0,0,0,0.010033445,1
290,0.969,"Aenys I Targaryen",NA,1,NA,NA,NA,"Rhaenys Targaryen","Aegon I Targaryen","Aegon Targaryen","","",0,0,0,0,0,0,0,1,NA,0,0,NA,5,1,1,0.571906355,0
291,0.24,"Aethan",NA,0,NA,NA,NA,"","","","Night's Watch","",0,0,1,0,0,NA,NA,NA,NA,0,0,NA,0,0,0,0.010033445,1
292,0.281,"Aethelmure","Nobility",0,NA,NA,NA,"","","","","",1,0,0,0,0,NA,NA,NA,NA,0,1,NA,0,0,0,0.013377926,1
293,0.949,"Aggar",NA,1,NA,NA,299,"","","","House Greyjoy","",0,1,0,0,1,NA,NA,NA,NA,0,0,NA,0,0,0,0.026755853,0
294,0.002,"Agrivane","Nobility",0,NA,NA,NA,"","","","","",0,0,0,1,0,NA,NA,NA,NA,0,1,NA,0,0,0,0.006688963,1
295,0.93,"Aerys I Targaryen",NA,1,NA,NA,NA,"Mariah Martell","Daeron II Targaryen","Rhaegel Targaryen","","",0,0,0,0,0,1,0,0,NA,0,0,NA,3,1,1,0.622073579,0
296,0.012,"Alaric of Eysen",NA,0,NA,NA,NA,"","","","","",0,0,1,1,0,NA,NA,NA,NA,0,0,NA,0,0,0,0.016722408,1
297,0.89,"Aerys II Targaryen",NA,1,NA,NA,NA,"Shaera Targaryen","Jaehaerys II Targaryen","Rhaegar Targaryen","","",0,0,0,0,0,1,0,0,NA,0,0,NA,10,1,1,1,0
298,0.718,"Alebelly",NA,1,"North",NA,299,"","","","House Stark","",0,1,0,0,0,NA,NA,NA,NA,0,0,NA,0,0,0,0.030100334,0
299,0.025,"Alequo Adarys",NA,1,"Tyroshi",NA,266,"","","","Band of Nine","",0,0,0,0,0,NA,NA,NA,NA,0,0,NA,0,0,0,0.013377926,0
300,0.052,"Alester Oakheart",NA,1,NA,NA,NA,"","","","House Oakheart","",0,0,0,1,0,NA,NA,NA,NA,0,0,NA,0,0,0,0.016722408,1
301,0.254,"Alia",NA,0,NA,NA,NA,"","","","","",0,0,0,0,0,NA,NA,NA,NA,0,0,NA,0,0,0,0,1
302,0.233,"All-for-Joffrey",NA,1,NA,NA,299,"","","","","",0,1,0,0,0,NA,NA,NA,NA,0,0,NA,0,0,0,0.006688963,0
303,0.019,"Allaquo",NA,1,NA,NA,NA,"","","","","",0,0,0,1,0,NA,NA,NA,NA,0,0,NA,0,0,0,0.02006689,1
304,0.274,"Allyria Dayne",NA,0,NA,NA,NA,"","","","House Dayne","",0,0,1,0,0,NA,NA,NA,NA,0,0,NA,0,0,0,0.023411371,1
305,0.969,"Alicent Hightower","Nobility",0,NA,88,133,"","","","House Hightower","Viserys I Targaryen",0,0,0,0,0,NA,NA,NA,0,1,1,45,4,1,0,0.267558528,0
306,0.013,"Alyce",NA,1,NA,NA,NA,"","","","","",0,0,1,1,0,NA,NA,NA,NA,0,0,NA,0,0,0,0.006688963,1
307,0.036,"Alvyn Sharp",NA,1,"Ironborn",NA,NA,"","","","House Sharp","",0,0,0,1,0,NA,NA,NA,NA,0,0,NA,0,0,0,0.010033445,1
308,0.053,"Alyn Hunt","Nobility",1,NA,NA,NA,"","","","House Hunt","",0,0,0,1,0,NA,NA,NA,NA,0,1,NA,0,0,0,0.013377926,1
309,0.263,"Alys Arryn",NA,0,NA,NA,NA,"","","","House Arryn","Elys Waynwood",0,0,0,1,0,NA,NA,NA,1,1,0,NA,1,1,0,0.080267559,1
310,0.738,"Alysanne Bracken",NA,0,NA,NA,NA,"","","","House Bracken","",0,0,0,0,1,NA,NA,NA,NA,0,0,NA,0,0,0,0.033444816,1
311,0.915,"Alyn Velaryon","Nobility",1,"Valyrian",115,171,"","","","House Velaryon","Baela Targaryen",0,0,0,1,1,NA,NA,NA,0,1,1,56,0,0,0,0.160535117,0
312,0.8,"Alysanne Osgrey",NA,0,NA,188,209,"","","","House Osgrey","",0,0,0,0,0,NA,NA,NA,NA,0,0,21,0,0,0,0.026755853,0
313,0.245,"Alyssa Arryn",NA,0,NA,NA,NA,"","","","House Arryn","",1,0,0,0,0,NA,NA,NA,NA,0,0,NA,0,0,0,0.006688963,1
314,0.242,"Alysanne Hightower",NA,0,NA,NA,NA,"","","","House Hightower","Arthur Ambrose",0,0,0,1,0,NA,NA,NA,1,1,0,NA,0,0,0,0.056856187,1
315,0.696,"Amabel",NA,0,NA,NA,NA,"","","","House Whent","",0,1,1,0,0,NA,NA,NA,NA,0,0,NA,0,0,0,0.003344482,1
316,0.024,"Ambrode",NA,0,"Ironborn",NA,NA,"","","","","",0,1,0,0,0,NA,NA,NA,NA,0,0,NA,0,0,0,0.003344482,1
317,0.407,"Andrey Dalt","Nobility",0,"Dorne",NA,NA,"","","","House Dalt","",0,0,0,1,0,NA,NA,NA,NA,0,1,NA,0,0,0,0.036789298,1
318,0.434,"Andrey Charlton","Nobility",1,NA,NA,299,"","","","House Charlton","",0,1,0,0,0,NA,NA,NA,NA,0,1,NA,0,0,0,0.013377926,0
319,0.264,"Argrave the Defiant","Nobility",1,NA,NA,NA,"","","","House Butterwell","",0,0,0,0,0,NA,NA,NA,NA,0,1,NA,0,0,0,0.013377926,1
320,0.204,"Armen",NA,1,NA,NA,NA,"","","","","",0,0,0,1,0,NA,NA,NA,NA,0,0,NA,0,0,0,0.030100334,1
321,0.233,"Arneld","Nobility",1,NA,NA,NA,"","","","","",0,1,0,0,0,NA,NA,NA,NA,0,1,NA,0,0,0,0.003344482,1
322,0.233,"Arnell","Nobility",1,NA,NA,NA,"","","","Night's Watch","",0,1,0,0,0,NA,NA,NA,NA,0,1,NA,0,0,0,0.006688963,1
323,0.291,"Arrec Durrandon",NA,1,NA,NA,NA,"","","Arlan V Durrandon","","",0,0,0,0,0,NA,NA,1,NA,0,0,NA,0,0,0,0,1
324,0.296,"Arron",NA,1,NA,NA,NA,"","","","Night's Watch","",0,0,1,1,1,NA,NA,NA,NA,0,0,NA,0,0,0,0.043478261,1
325,0.082,"Arryk (guard)",NA,0,NA,NA,NA,"","","","House Tyrell","",0,0,0,0,0,NA,NA,NA,NA,0,0,NA,0,0,0,0,1
326,0.565,"Arron Qorgyle","Nobility",1,NA,NA,NA,"","","","House Qorgyle","",0,0,1,1,0,NA,NA,NA,NA,0,1,NA,0,0,0,0.023411371,1
327,0.463,"Arson",NA,1,"Free Folk",NA,NA,"","","","","",0,0,1,0,0,NA,NA,NA,NA,0,0,NA,0,0,0,0,1
